root	experiment_dir	run_dir	configs	run_status	trainer_state	global_step	latest_checkpoint	latest_checkpoint_step	latest_checkpoint_mtime	best_model_checkpoint	best_metric	tensorboard_event_files	inventory_generated_at
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260721_124005_041559		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260721_124005_041559/checkpoint-1000/trainer_state.json	1000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260721_124005_041559/checkpoint-1000	1000	2026-07-21T14:03:51	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_gena_large_rmt_unet/20260721_124005_041559/checkpoint-1000	0.005232705545565059	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260721_141357_961711		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260721_141357_961711/checkpoint-1000/trainer_state.json	1000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260721_141357_961711/checkpoint-1000	1000	2026-07-21T15:18:16	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_gena_large_rmt_unet/20260721_141357_961711/checkpoint-1000	0.005005831853374062	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260721_160312_840025		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260721_160312_840025/checkpoint-6000/trainer_state.json	6000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260721_160312_840025/checkpoint-6000	6000	2026-07-22T00:44:34	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_gena_large_rmt_unet/20260721_160312_840025/checkpoint-4000	0.004309184653321338	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260722_015106_600812		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260722_015106_600812/checkpoint-5000/trainer_state.json	5000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260722_015106_600812/checkpoint-5000	5000	2026-07-22T09:14:23	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_gena_large_rmt_unet/20260722_015106_600812/checkpoint-4000	0.004309184653321338	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260722_103741_439921		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260722_103741_439921/checkpoint-7000/trainer_state.json	7000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260722_103741_439921/checkpoint-7000	7000	2026-07-22T18:38:52	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_gena_large_rmt_unet/20260722_103741_439921/checkpoint-6000	0.003985935277289005	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260722_185850_086915		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260722_191315_709068		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260722_191315_709068/checkpoint-10000/trainer_state.json	10000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260722_191315_709068/checkpoint-10000	10000	2026-07-23T09:44:35	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_gena_large_rmt_unet/20260722_191315_709068/checkpoint-4000	0.004309184653321338	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260723_112624_330967		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260723_112624_330967/checkpoint-3000/trainer_state.json	3000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260723_112624_330967/checkpoint-3000	3000	2026-07-23T14:46:42	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_gena_large_rmt_unet/20260723_112624_330967/checkpoint-2000	0.004322522723046685	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260723_152602_546408		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_rmt_unet/20260723_155645_363802		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_unet/20260717_114039_444463		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_unet/20260717_114039_444463/checkpoint-3000/trainer_state.json	3000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_unet/20260717_114039_444463/checkpoint-3000	3000	2026-07-17T15:20:24	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_gena_large_unet/20260717_114039_444463/checkpoint-3000	0.004458203450729464	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_unet/20260717_213616_667799		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_unet/20260717_213616_667799/checkpoint-188000/trainer_state.json	188000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_gena_large_unet/20260717_213616_667799/checkpoint-188000	188000	2026-07-27T13:52:44	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_gena_large_unet/20260717_213616_667799/checkpoint-41000	0.004104137323585358	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_amt_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_amt_plain/20260717_202356_808765		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_amt_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_amt_plain/20260717_203125_628799		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_amt_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_amt_plain/20260717_204040_766241		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_amt_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_amt_plain/20260717_204715_810606		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_amt_plain/20260717_204715_810606/checkpoint-277000/trainer_state.json	277000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_amt_plain/20260717_204715_810606/checkpoint-277000	277000	2026-07-27T13:46:35		inf	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_amt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_amt_unet/20260717_202356_577403		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_amt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_amt_unet/20260717_203132_223771		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_amt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_amt_unet/20260717_204045_991087		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_amt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_amt_unet/20260717_204837_667756		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_amt_unet/20260717_204837_667756/checkpoint-163000/trainer_state.json	163000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_amt_unet/20260717_204837_667756/checkpoint-163000	163000	2026-07-27T12:56:56		inf	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain/20260717_115612_798227		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain/20260717_115612_798227/checkpoint-3000/trainer_state.json	3000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain/20260717_115612_798227/checkpoint-3000	3000	2026-07-17T12:50:02	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_moderngena_base_plain/20260717_115612_798227/checkpoint-3000	0.0050334097274908835	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain/20260717_131504_725497		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain/20260717_131504_725497/checkpoint-5000/trainer_state.json	5000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain/20260717_131504_725497/checkpoint-5000	5000	2026-07-17T14:20:54	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_moderngena_base_plain/20260717_131504_725497/checkpoint-5000	0.004350738901461692	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain/20260717_142818_673999		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain/20260717_144042_426152		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain/20260717_145229_984551		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain/20260717_145229_984551/checkpoint-2000/trainer_state.json	2000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain/20260717_145229_984551/checkpoint-2000	2000	2026-07-17T15:20:22	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_moderngena_base_plain/20260717_145229_984551/checkpoint-2000	0.005005682286063347	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain/20260717_153238_105265		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain/20260717_153238_105265/checkpoint-2000/trainer_state.json	2000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain/20260717_153238_105265/checkpoint-2000	2000	2026-07-17T16:09:47	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_moderngena_base_plain/20260717_153238_105265/checkpoint-2000	0.005128730218348262	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain/20260717_163014_702188		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain/20260717_163014_702188/checkpoint-4000/trainer_state.json	4000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain/20260717_163014_702188/checkpoint-4000	4000	2026-07-17T17:43:23	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_moderngena_base_plain/20260717_163014_702188/checkpoint-4000	0.004615495734512315	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain/resume_102416_ckpt4000_20260717_213612_667124		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain/resume_102416_ckpt4000_20260717_213612_667124/checkpoint-500000/trainer_state.json	500000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_plain/resume_102416_ckpt4000_20260717_213612_667124/checkpoint-500000	500000	2026-07-22T06:20:02	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_moderngena_base_plain/resume_102416_ckpt4000_20260717_213612_667124/checkpoint-378000	0.0037998143931196756	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet/20260717_120140_053438		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet/20260717_131243_485117		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet/20260717_131243_485117/checkpoint-2000/trainer_state.json	2000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet/20260717_131243_485117/checkpoint-2000	2000	2026-07-17T15:29:21	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_moderngena_base_rmt_unet/20260717_131243_485117/checkpoint-2000	0.004702359867905602	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet/20260717_163012_971011		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet/20260717_163012_971011/checkpoint-1000/trainer_state.json	1000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet/20260717_163012_971011/checkpoint-1000	1000	2026-07-17T17:21:43	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_moderngena_base_rmt_unet/20260717_163012_971011/checkpoint-1000	0.0075069742817683895	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet/resume_102417_ckpt1000_20260718_090510_502057		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet/resume_102417_ckpt1000_20260718_090510_502057/checkpoint-9000/trainer_state.json	9000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet/resume_102417_ckpt1000_20260718_090510_502057/checkpoint-9000	9000	2026-07-18T16:30:20	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_moderngena_base_rmt_unet/resume_102417_ckpt1000_20260718_090510_502057/checkpoint-9000	0.004160261878970626	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet/resume_102417_ckpt1000_20260718_170831_323723		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet/resume_102417_ckpt1000_20260718_174940_983303		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet/resume_102417_ckpt1000_20260718_174940_983303/checkpoint-3000/trainer_state.json	3000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet/resume_102417_ckpt1000_20260718_174940_983303/checkpoint-3000	3000	2026-07-18T19:36:12	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_moderngena_base_rmt_unet/resume_102417_ckpt1000_20260718_174940_983303/checkpoint-2000	0.004749059684092019	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet/resume_102417_ckpt1000_20260718_200139_672966		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet/resume_102417_ckpt1000_20260718_200139_672966/checkpoint-25000/trainer_state.json	25000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet/resume_102417_ckpt1000_20260718_200139_672966/checkpoint-25000	25000	2026-07-20T00:41:05	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_moderngena_base_rmt_unet/resume_102417_ckpt1000_20260718_200139_672966/checkpoint-17000	0.003887835883840651	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet/resume_102417_ckpt1000_20260720_013023_856295		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet/resume_102417_ckpt1000_20260720_013023_856295/checkpoint-194000/trainer_state.json	194000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_rmt_unet/resume_102417_ckpt1000_20260720_013023_856295/checkpoint-194000	194000	2026-07-27T14:02:18	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_moderngena_base_rmt_unet/resume_102417_ckpt1000_20260720_013023_856295/checkpoint-88000	0.0032088577731363204	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet/20260717_120135_575220		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet/20260717_120135_575220/checkpoint-1000/trainer_state.json	1000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet/20260717_120135_575220/checkpoint-1000	1000	2026-07-17T12:42:07	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_moderngena_base_unet/20260717_120135_575220/checkpoint-1000	0.004594039445618836	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet/20260717_131506_681320		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet/20260717_131506_681320/checkpoint-2000/trainer_state.json	2000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet/20260717_131506_681320/checkpoint-2000	2000	2026-07-17T14:38:47	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_moderngena_base_unet/20260717_131506_681320/checkpoint-2000	0.0042449079916579155	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet/20260717_145227_883327		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet/20260717_153456_337736		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet/20260717_160443_264936		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet/20260717_161952_604285		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet/20260718_090546_311229		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet/20260718_090546_311229/checkpoint-2000/trainer_state.json	2000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet/20260718_090546_311229/checkpoint-2000	2000	2026-07-18T10:29:25	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_moderngena_base_unet/20260718_090546_311229/checkpoint-2000	0.004162200535562252	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet/20260718_110219_411668		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet/20260718_110219_411668/checkpoint-3000/trainer_state.json	3000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_base_unet/20260718_110219_411668/checkpoint-3000	3000	2026-07-18T13:10:27	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_moderngena_base_unet/20260718_110219_411668/checkpoint-2000	0.004230088921797826	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_amt_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_amt_plain/20260717_202427_168848		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_amt_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_amt_plain/20260717_203130_117517		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_amt_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_amt_plain/20260718_090544_398863		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_amt_plain/20260718_090544_398863/checkpoint-1000/trainer_state.json	1000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_amt_plain/20260718_090544_398863/checkpoint-1000	1000	2026-07-18T10:11:46		inf	1	2026-08-03T15:50:38+03:00
